0.0, 11000.0, 0, 51.6, 66.9, 23.3, 71.2, 63.0, 56.9, 67.4, 86.0, 61.2, 83.9, 89.4, 73.2, 84.4, 89.44444444444444, 82.1, 89.3, 81.6, 68.1, 66.0, 83.5, 93.11111111111111, 82.8, 87.4, 79.3, 90.4, 87.3, 76.7, 81.25, 82.4, 85.1, 92.625, 92.1, 86.3, inf, inf, inf, inf, inf, inf, 80.4, 79.6, inf, 87.5, inf, inf, inf, inf, inf, 97.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.090654541890808, 5.838664230798, 15.033628969746461, 5.362835071116769, 2.7202941017470885, 5.6471231613982, 3.903844259188627, 0.0, 3.994996871087636, 1.374772708486752, 2.1071307505705477, 3.4, 4.363484845854286, 3.1661792997277796, 4.635730794599704, 1.9000000000000001, 3.104834939252005, 5.3188344587888805, 7.26636084983398, 3.7483329627982624, 2.6851213274654606, 0.6, 2.537715508089904, 3.2264531609803355, 1.42828568570857, 4.124318125460256, 3.6891733491393435, 1.299038105676658, 1.5620499351813308, 3.726929030716845, 0.4841229182759271, 1.9209372712298547, 4.382921400162226, inf, inf, inf, inf, inf, inf, 3.555277766926235, 4.5431266766402185, inf, 0.5, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 12000.0, 0, 53.1, 62.8, 33.9, 71.1, 71.9, 58.0, 69.5, 89.75, 58.3, 90.0, 88.2, 73.6, 82.0, 93.0, 83.4, 89.22222222222223, 79.7, 63.6, 65.9, 82.0, 90.2, 85.6, 87.6, 80.9, 89.2, 86.7, 77.4, 78.7, 79.5, 84.4, 89.7, 90.7, 84.5, inf, inf, inf, inf, 85.0, inf, 81.6, 77.9, inf, 85.6, 95.33333333333333, inf, inf, inf, inf, 97.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.20403094769844, 5.436910887627275, 23.235533133543548, 5.107837115648853, 3.9610604640676716, 4.711687595755898, 3.7483329627982624, 2.165063509461097, 6.496922348312315, 3.0, 2.2715633383201093, 3.4985711369071804, 0.0, 0.0, 4.409081537009721, 0.628539361054709, 3.4365680554879163, 3.0724582991474434, 6.410148204214939, 6.06630035524124, 0.6, 2.3748684174075834, 2.727636339397171, 5.146843692983109, 2.6758176320519302, 4.124318125460256, 5.499090833947008, 3.348133808556641, 3.0413812651491097, 3.666060555964672, 1.9519221295943134, 0.458257569495584, 3.2939338184001206, inf, inf, inf, inf, 0.0, inf, 3.6932370625238775, 2.4269322199023193, inf, 1.7435595774162693, 2.9814239699997196, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 13000.0, 0, 50.2, 58.1, 18.5, 72.4, 67.6, 57.1, 70.9, 87.66666666666667, 69.0, 86.2, 82.3, 69.8, 86.44444444444444, inf, 82.88888888888889, 83.3, 83.5, 63.9, 63.5, 87.4, 92.625, 84.1, 83.6, 90.5, 88.5, 83.22222222222223, 76.6, 82.5, 75.9, 83.8, 89.7, 90.5, 86.2, inf, inf, inf, inf, inf, inf, 80.9, 80.0, inf, 84.8, 91.5, inf, 92.0, inf, inf, 88.0, inf, 90.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 4.664761515876241, 5.629387178015028, 1.284523257866513, 6.902173570694959, 6.003332407921453, 5.3188344587888805, 4.4821869662029945, 2.3570226039551585, 5.039841267341661, 3.6, 2.4515301344262523, 4.874423042781577, 1.4229164972072998, inf, 5.465943944999486, 4.148493702538308, 1.2041594578792296, 5.7523908073078625, 7.046275611981127, 1.8, 0.9921567416492215, 3.477067730142742, 2.4979991993593593, 2.539685019840059, 1.3601470508735443, 5.094174838376733, 4.004996878900157, 4.544227107000705, 5.769748694700662, 2.4819347291981715, 3.0016662039607267, 0.7071067811865476, 3.6, inf, inf, inf, inf, inf, inf, 4.784349485562275, 3.794733192202055, inf, 3.2186953878862163, 0.8660254037844386, inf, 0.0, inf, inf, 0.0, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 14000.0, 0, 59.2, 61.9, 30.0, 70.4, 68.9, 61.3, 71.7, 86.0, 72.6, 89.0, 82.3, 72.3, 87.0, inf, 82.5, 86.2, 84.4, 62.3, 61.7, 86.4, 92.0, 86.0, 83.4, 86.1, 89.1, 79.3, 77.6, 80.2, 74.5, 83.9, 87.4, 92.1, 82.4, inf, inf, inf, inf, inf, inf, 75.7, 75.8, inf, 78.7, 91.8, inf, 94.8, inf, inf, 87.0, inf, 90.0, inf, inf, 94.0, 85.0, inf, inf, inf, inf, inf, inf, inf, inf, 6.161168720299745, 7.712976079309465, 18.947295321496416, 4.8, 5.3563046963368315, 4.920365840057018, 4.62709412050371, 0.0, 3.555277766926235, 0.0, 4.879549159502341, 6.708949247087803, 0.0, inf, 1.5, 0.9797958971132712, 0.916515138991168, 4.382921400162226, 3.925557285278104, 3.5270384177096794, 0.0, 1.8973665961010275, 5.1613951602255765, 3.047950130825634, 2.211334438749598, 3.2264531609803355, 3.8522720568516444, 3.994996871087636, 3.721558813185679, 2.9816103031751147, 3.666060555964672, 0.30000000000000004, 2.835489375751565, inf, inf, inf, inf, inf, inf, 3.163858403911275, 4.331281565541543, inf, 1.004987562112089, 2.749545416973504, inf, 0.9797958971132712, inf, inf, 0.0, inf, 0.0, inf, inf, 0.0, 0.0, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 15000.0, 0, 56.9, 61.7, 28.8, 72.4, 65.5, 66.8, 75.3, inf, 75.7, inf, 85.4, 66.6, inf, inf, inf, 87.0, inf, 65.9, 67.7, 87.9, 91.3, 83.6, 85.0, 87.3, 87.8, 82.4, 80.6, 85.0, 75.1, 85.6, 93.7, 93.5, 81.6, inf, inf, inf, 92.0, inf, inf, 79.6, 77.4, inf, 83.14285714285714, 96.0, inf, 94.0, inf, inf, 91.0, inf, inf, inf, inf, 94.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.007495318350236, 4.980963762164908, 19.64077391550547, 4.8207883172775805, 4.201190307520001, 5.3814496188294845, 4.360045871318328, inf, 4.026164427839479, inf, 2.90516780926679, 3.0066592756745814, inf, inf, inf, 0.0, inf, 6.394528911499267, 6.1, 2.3853720883753127, 0.458257569495584, 0.916515138991168, 2.792848008753788, 4.583666654546335, 2.925747767665559, 2.6907248094147422, 4.6946778377222005, 0.0, 4.5265881191025095, 4.1521078984053394, 1.6155494421403511, 0.5, 4.454211490264018, inf, inf, inf, 0.0, inf, inf, 7.644605941446557, 7.1860976892886725, inf, 3.6027200608338545, 0.0, inf, 0.0, inf, inf, 0.0, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 16000.0, 0, 60.0, 64.7, 33.6, 68.0, 66.3, 67.8, 75.4, inf, 79.4, inf, 83.9, 68.7, inf, inf, inf, inf, 84.0, 65.7, 64.9, 89.0, 91.0, 87.42857142857143, 83.7, 89.8, 88.7, 86.3, 76.6, inf, 71.7, 84.8, 89.0, 94.0, 82.3, inf, inf, inf, 92.0, inf, inf, 74.0, 74.2, inf, 84.1, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 7.962411694957753, 6.527633568147036, 22.756098083810414, 3.5777087639996634, 5.3113086899558, 7.359347797189639, 6.2801273872430325, inf, 7.158212067269312, inf, 5.243090691567332, 5.292447448959696, inf, inf, inf, inf, 0.0, 6.034069936618235, 2.5865034312755126, 3.4641016151377544, 0.0, 1.8405855323893037, 4.838388161361178, 3.655133376499413, 2.4515301344262523, 2.7586228448267445, 4.651881339845203, inf, 1.7349351572897471, 2.9933259094191533, 0.0, 0.0, 3.1, inf, inf, inf, 0.0, inf, inf, 3.847076812334269, 0.7483314773547883, inf, 3.5057096285916205, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
0.0, 17000.0, 0, 60.0, 66.1, 32.7, 71.4, 66.7, 68.8, 79.2, inf, 78.9, inf, 87.7, 65.6, inf, inf, 87.0, inf, 89.6, 63.0, 61.7, 85.6, inf, 88.0, 86.0, 90.4, 89.1, 82.0, 77.3, 80.5, 72.7, 83.5, 89.42857142857143, inf, 83.8, inf, inf, inf, inf, inf, inf, 74.6, 77.7, inf, 85.9, 92.0, inf, 92.7, inf, inf, 89.0, inf, inf, inf, inf, inf, 82.0, inf, inf, inf, inf, inf, inf, inf, 83.0, 5.495452665613635, 6.236184731067546, 23.36257691266098, 4.673328578219169, 4.382921400162226, 3.1874754901018454, 3.4, inf, 4.928488612140643, inf, 3.9, 4.2, inf, inf, 0.0, inf, 3.2, 7.628892449104261, 2.2825424421026654, 1.9595917942265424, inf, 0.0, 3.794733192202055, 4.82078831727758, 2.0223748416156684, 0.0, 3.2264531609803355, 1.02469507659596, 5.967411499134277, 2.4186773244895647, 1.0497813183356477, inf, 3.3105890714493698, inf, inf, inf, inf, inf, inf, 4.521061822182927, 4.879549159502341, inf, 3.3000000000000003, 0.0, inf, 3.661966684720111, inf, inf, 0.0, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, 0.0
0.0, 18000.0, 0, 67.6, 64.5, 28.1, 71.8, 69.6, 70.2, 76.7, inf, 79.5, inf, 89.9, 59.0, inf, inf, 87.5, inf, 89.2, 67.4, 57.6, 87.85714285714286, inf, inf, 88.8, 88.6, 90.5, 86.8, 83.8, 77.4, 66.6, 81.85714285714286, 88.77777777777777, inf, 88.8, inf, inf, inf, inf, inf, inf, 70.6, 79.6, inf, 86.6, inf, inf, 87.5, 82.0, inf, 84.1, inf, inf, inf, inf, inf, 82.0, inf, inf, inf, inf, inf, inf, inf, 81.2, 5.2573757712379665, 7.990619500389191, 20.466802388257918, 5.3065996645686395, 2.870540018881465, 4.445222154178574, 4.243819034784589, inf, 2.8372521918222215, inf, 2.467792535850613, 5.796550698475776, inf, inf, 0.5, inf, 2.4000000000000004, 6.216108107168021, 4.1036569057366385, 2.5314350209527645, inf, inf, 1.833030277982336, 2.1540659228538015, 1.857417562100671, 3.8418745424597094, 0.4, 2.2891046284519194, 4.294182110716777, 2.0995626366712954, 0.7856742013183862, inf, 0.4, inf, inf, inf, inf, inf, inf, 5.535341001239219, 2.939387691339814, inf, 1.9595917942265424, inf, inf, 4.738143096192854, 3.3466401061363023, inf, 2.773084924772409, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, 0.6
0.0, 19000.0, 0, 66.3, 73.0, 28.1, 73.8, 68.0, 76.3, 76.9, inf, 79.7, inf, 86.0, 60.6, inf, inf, 88.0, inf, 87.0, 72.2, 54.1, 90.2, inf, inf, 88.2, 88.6, 91.28571428571429, 84.7, 86.42857142857143, 76.0, 64.6, 88.0, 88.4, inf, 85.0, inf, inf, 95.0, inf, inf, inf, 71.3, 84.3, inf, 89.0, 88.6, inf, 89.4, 80.88888888888889, inf, 86.4, inf, inf, inf, inf, 91.9, inf, inf, inf, inf, inf, inf, inf, inf, 91.7, 2.3685438564654024, 4.959838707054898, 20.24080037943164, 7.011419257183242, 5.830951894845301, 5.604462507680822, 6.977822009767804, inf, 3.874274125562103, inf, 4.024922359499621, 4.454211490264018, inf, inf, 0.0, inf, 0.0, 3.893584466786357, 4.784349485562275, 0.9797958971132712, inf, inf, 4.915282290977803, 0.916515138991168, 1.1605769149479943, 2.3259406699226015, 0.4948716593053935, 4.774934554525329, 5.902541825349482, 0.0, 3.411744421846396, inf, 0.0, inf, inf, 0.0, inf, inf, inf, 4.920365840057018, 0.458257569495584, inf, 0.0, 4.17612260356422, inf, 3.6110940170535577, 0.3142696805273545, inf, 1.2, inf, inf, inf, inf, 2.808914381037628, inf, inf, inf, inf, inf, inf, inf, inf, 1.6155494421403513
0.0, 20000.0, 0, 72.3, 74.2, 32.9, 79.2, 72.2, 79.5, 81.4, inf, 81.5, inf, 90.3, 63.5, inf, inf, 91.0, inf, 89.625, 67.1, 55.7, 87.33333333333333, inf, inf, 92.5, 90.55555555555556, 94.0, 85.0, 83.0, 74.9, 61.4, 88.0, 85.7, inf, 88.55555555555556, inf, inf, 95.0, inf, inf, inf, 70.2, 82.0, inf, 82.0, 85.9, inf, 91.5, 84.0, inf, 86.7, inf, inf, inf, inf, 95.4, 80.7, inf, inf, inf, inf, inf, inf, inf, 90.71428571428571, 6.261788881781308, 4.331281565541543, 22.805481797146932, 4.64327470649756, 1.6613247725836149, 4.224926034855522, 5.141984052872976, inf, 4.387482193696061, inf, 1.9, 6.5306967469022785, inf, inf, 0.0, inf, 0.9921567416492215, 5.412023651093923, 6.527633568147036, 1.4907119849998598, inf, inf, 2.1563858652847827, 0.4969039949999533, 1.4142135623730951, 0.0, 1.3416407864998738, 3.505709628591621, 6.56048778674269, 0.0, 2.4103941586387903, inf, 0.4969039949999533, inf, inf, 0.0, inf, inf, inf, 5.1536394906900505, 1.6733200530681511, inf, 0.0, 2.6248809496813372, inf, 2.8722813232690143, 0.0, inf, 3.407345007480164, inf, inf, inf, inf, 0.4898979485566356, 1.4866068747318506, inf, inf, inf, inf, inf, inf, inf, 3.6533462435841204
